person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24.0,male,Bachelor,54752.0,1,RENT,1000.0,EDUCATION,7.4,0.02,3.0,547,No,0
23.0,female,Master,54580.0,0,RENT,1000.0,EDUCATION,14.26,0.02,2.0,544,Yes,0
25.0,female,High School,49914.0,0,RENT,1000.0,DEBTCONSOLIDATION,15.57,0.02,2.0,558,No,1
22.0,male,Master,58876.0,1,RENT,1000.0,EDUCATION,7.29,0.02,2.0,576,Yes,0
21.0,male,High School,51397.0,2,RENT,1000.0,PERSONAL,15.58,0.02,4.0,649,No,1
25.0,female,Bachelor,59552.0,0,RENT,1000.0,EDUCATION,7.66,0.02,3.0,587,Yes,0
21.0,male,Master,60555.0,0,RENT,1000.0,EDUCATION,13.49,0.02,3.0,617,No,0
26.0,male,Associate,32473.0,4,MORTGAGE,8500.0,PERSONAL,13.23,0.26,3.0,589,Yes,0
22.0,female,Bachelor,32536.0,0,MORTGAGE,4400.0,DEBTCONSOLIDATION,11.49,0.14,4.0,614,Yes,0
26.0,male,Bachelor,61243.0,2,RENT,1000.0,PERSONAL,5.42,0.02,3.0,668,No,0
23.0,male,Master,62219.0,0,RENT,1000.0,DEBTCONSOLIDATION,7.14,0.02,2.0,694,Yes,0
26.0,male,Associate,65789.0,3,RENT,1000.0,PERSONAL,11.71,0.02,3.0,682,Yes,0
22.0,female,Bachelor,68446.0,0,RENT,1000.0,EDUCATION,11.49,0.01,2.0,606,Yes,0
22.0,female,Bachelor,70345.0,0,RENT,1000.0,EDUCATION,11.26,0.01,3.0,655,No,0
26.0,male,Associate,77455.0,5,RENT,1000.0,DEBTCONSOLIDATION,10.75,0.01,3.0,659,No,0
21.0,male,Bachelor,32384.0,0,OWN,4000.0,VENTURE,7.51,0.12,4.0,632,Yes,0
23.0,male,Master,83985.0,1,RENT,1000.0,MEDICAL,7.29,0.01,3.0,698,No,0
24.0,male,Bachelor,85209.0,0,RENT,1000.0,DEBTCONSOLIDATION,8.59,0.01,2.0,675,Yes,0
22.0,female,High School,87469.0,0,RENT,1000.0,EDUCATION,7.88,0.01,3.0,633,Yes,0
25.0,male,Bachelor,32893.0,1,MORTGAGE,7200.0,MEDICAL,11.71,0.22,4.0,689,No,1
23.0,female,Master,91314.0,0,RENT,1000.0,PERSONAL,13.23,0.01,3.0,684,Yes,0
24.0,male,Master,105469.0,6,RENT,1000.0,PERSONAL,13.99,0.01,4.0,678,Yes,0
21.0,female,High School,33172.0,0,MORTGAGE,6000.0,MEDICAL,14.46,0.18,4.0,443,No,1
26.0,male,Master,116115.0,5,RENT,1000.0,HOMEIMPROVEMENT,10.36,0.01,3.0,608,Yes,0
23.0,male,Associate,46493.0,0,RENT,1075.0,DEBTCONSOLIDATION,11.01,0.02,3.0,629,Yes,0
23.0,male,Associate,32979.0,0,OWN,6000.0,VENTURE,8.0,0.18,3.0,549,No,0
23.0,female,Master,18051.0,1,RENT,1100.0,EDUCATION,11.99,0.06,4.0,655,No,0
25.0,male,Bachelor,42758.0,4,RENT,1100.0,DEBTCONSOLIDATION,6.76,0.03,2.0,651,No,0
23.0,male,Associate,93419.0,0,RENT,1150.0,VENTURE,10.95,0.01,2.0,654,Yes,0
24.0,male,Bachelor,12704.0,1,RENT,1200.0,VENTURE,7.29,0.09,4.0,678,No,0
24.0,male,Master,33160.0,6,MORTGAGE,1000.0,MEDICAL,12.53,0.03,2.0,670,No,0
23.0,male,High School,14224.0,0,RENT,1200.0,EDUCATION,6.91,0.08,3.0,661,Yes,0
21.0,male,High School,33472.0,0,MORTGAGE,2000.0,EDUCATION,6.99,0.06,3.0,604,No,1
24.0,male,High School,16630.0,1,RENT,1200.0,MEDICAL,11.89,0.07,2.0,624,No,0
22.0,female,Master,18301.0,0,RENT,1200.0,PERSONAL,10.37,0.07,2.0,687,Yes,0
22.0,male,High School,33094.0,0,MORTGAGE,3000.0,VENTURE,8.32,0.09,3.0,512,Yes,0
24.0,male,Master,18083.0,0,RENT,1200.0,MEDICAL,7.29,0.07,4.0,566,Yes,0
21.0,male,Bachelor,18224.0,0,RENT,1200.0,DEBTCONSOLIDATION,7.14,0.07,3.0,632,Yes,0
23.0,female,High School,19622.0,0,RENT,1200.0,VENTURE,14.91,0.06,4.0,626,No,1
22.0,female,High School,33258.0,2,OWN,7500.0,EDUCATION,11.01,0.23,4.0,544,No,0
21.0,male,Bachelor,20042.0,0,RENT,1200.0,EDUCATION,7.49,0.06,3.0,659,Yes,0
25.0,female,Associate,20918.0,1,RENT,1200.0,MEDICAL,10.38,0.06,2.0,630,No,0
24.0,female,High School,22529.0,2,RENT,1200.0,EDUCATION,11.89,0.05,4.0,612,Yes,0
21.0,male,Master,33310.0,0,MORTGAGE,9600.0,MEDICAL,13.49,0.29,2.0,651,No,0
23.0,male,High School,25397.0,0,RENT,1200.0,EDUCATION,18.25,0.05,4.0,585,No,1
23.0,male,High School,33086.0,0,OWN,5000.0,EDUCATION,10.65,0.15,4.0,636,No,0
23.0,male,High School,33341.0,1,OWN,6400.0,VENTURE,7.9,0.19,2.0,647,No,0
23.0,female,Associate,25738.0,1,RENT,1200.0,MEDICAL,7.9,0.05,2.0,571,Yes,0
22.0,male,High School,27174.0,0,RENT,1200.0,MEDICAL,5.99,0.04,2.0,632,Yes,0
22.0,female,Associate,33225.0,0,OWN,4800.0,MEDICAL,11.99,0.14,2.0,629,No,0
23.0,male,Associate,33472.0,0,MORTGAGE,1000.0,HOMEIMPROVEMENT,15.99,0.03,3.0,638,No,1
23.0,male,High School,32703.0,3,RENT,1200.0,DEBTCONSOLIDATION,14.35,0.04,4.0,670,No,1
22.0,female,Master,33893.0,0,RENT,1200.0,VENTURE,13.06,0.04,2.0,645,Yes,0
22.0,female,Master,34935.0,0,RENT,1200.0,MEDICAL,12.69,0.03,3.0,672,No,0
22.0,female,Bachelor,33621.0,2,OWN,10800.0,VENTURE,10.74,0.32,3.0,632,Yes,0
21.0,male,Associate,37481.0,0,RENT,1200.0,EDUCATION,9.62,0.03,3.0,648,Yes,0
26.0,female,Master,33643.0,0,MORTGAGE,3000.0,DEBTCONSOLIDATION,5.79,0.09,3.0,564,Yes,0
22.0,male,Associate,33690.0,4,OWN,7750.0,MEDICAL,10.37,0.23,3.0,570,Yes,0
26.0,male,High School,37463.0,3,RENT,1200.0,VENTURE,10.14,0.03,4.0,581,Yes,0
22.0,male,Master,38511.0,3,RENT,1200.0,PERSONAL,12.21,0.03,4.0,641,Yes,0
23.0,female,Bachelor,38674.0,1,RENT,1200.0,EDUCATION,8.88,0.03,2.0,669,Yes,0
24.0,female,Bachelor,40163.0,3,RENT,1200.0,MEDICAL,13.11,0.03,2.0,588,Yes,0
23.0,female,Master,33492.0,1,MORTGAGE,4000.0,EDUCATION,9.62,0.12,2.0,664,Yes,0
22.0,male,High School,33456.0,1,OWN,6000.0,MEDICAL,6.54,0.18,4.0,635,Yes,0
23.0,male,High School,41019.0,1,RENT,1200.0,EDUCATION,8.32,0.03,2.0,535,Yes,0
21.0,male,Bachelor,42044.0,0,RENT,1200.0,HOMEIMPROVEMENT,12.69,0.03,4.0,579,No,1
26.0,female,Master,41848.0,4,RENT,1200.0,VENTURE,9.91,0.03,3.0,615,Yes,0
22.0,female,High School,42555.0,0,RENT,1200.0,MEDICAL,19.29,0.03,4.0,636,No,1
22.0,male,Master,35365.0,0,RENT,1200.0,HOMEIMPROVEMENT,15.7,0.03,4.0,557,No,1
26.0,female,Associate,33534.0,2,MORTGAGE,3025.0,PERSONAL,15.95,0.09,2.0,556,Yes,0
23.0,male,High School,44135.0,0,RENT,1200.0,DEBTCONSOLIDATION,13.99,0.03,4.0,569,Yes,0
24.0,male,High School,44317.0,0,RENT,1200.0,EDUCATION,11.49,0.03,2.0,670,No,0
23.0,male,Bachelor,44493.0,2,RENT,1200.0,MEDICAL,10.37,0.03,3.0,669,Yes,0
21.0,female,Master,49151.0,1,RENT,1200.0,VENTURE,15.58,0.02,4.0,652,Yes,0
22.0,female,Bachelor,41747.0,0,RENT,1200.0,HOMEIMPROVEMENT,14.61,0.03,4.0,508,No,1
25.0,male,Associate,48675.0,4,RENT,1200.0,PERSONAL,8.0,0.02,4.0,648,No,0
25.0,male,Associate,52703.0,3,RENT,1200.0,MEDICAL,8.49,0.02,2.0,612,No,0
25.0,female,Master,52595.0,2,RENT,1200.0,VENTURE,9.91,0.02,4.0,611,Yes,0
24.0,female,Associate,33707.0,1,MORTGAGE,10000.0,EDUCATION,11.01,0.3,2.0,618,Yes,0
24.0,female,High School,33456.0,3,OWN,9475.0,MEDICAL,8.94,0.28,3.0,674,No,0
22.0,female,Bachelor,54620.0,0,RENT,1200.0,MEDICAL,12.68,0.02,3.0,668,No,0
23.0,female,Master,47451.0,2,RENT,1200.0,DEBTCONSOLIDATION,15.95,0.03,2.0,666,No,1
25.0,female,Bachelor,58759.0,0,RENT,1200.0,EDUCATION,12.68,0.02,4.0,631,No,0
22.0,male,High School,33286.0,1,MORTGAGE,12000.0,EDUCATION,11.01,0.36,3.0,636,No,1
22.0,female,Bachelor,33521.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.18,0.15,4.0,518,Yes,0
25.0,male,High School,66909.0,0,RENT,1200.0,DEBTCONSOLIDATION,11.58,0.02,4.0,606,Yes,0
23.0,male,High School,70469.0,0,RENT,1200.0,EDUCATION,15.23,0.02,4.0,647,Yes,0
23.0,male,Bachelor,71451.0,0,RENT,1200.0,PERSONAL,11.71,0.02,4.0,665,Yes,0
24.0,male,Associate,33509.0,0,MORTGAGE,7500.0,DEBTCONSOLIDATION,10.39,0.22,2.0,655,Yes,0
25.0,male,High School,72883.0,7,RENT,1200.0,MEDICAL,7.66,0.02,3.0,667,Yes,0
23.0,male,Bachelor,73262.0,0,RENT,1200.0,DEBTCONSOLIDATION,11.01,0.02,3.0,615,Yes,0
22.0,male,High School,121454.0,0,RENT,1200.0,MEDICAL,8.59,0.01,2.0,523,No,0
24.0,male,Associate,12622.0,3,RENT,1300.0,EDUCATION,12.73,0.1,2.0,509,No,1
26.0,male,Associate,50272.0,4,RENT,1300.0,MEDICAL,7.9,0.03,4.0,629,Yes,0
24.0,male,High School,55118.0,4,RENT,1300.0,MEDICAL,13.61,0.02,4.0,477,Yes,0
26.0,male,Master,61030.0,4,RENT,1300.0,VENTURE,6.99,0.02,3.0,679,No,0
22.0,male,Master,65725.0,1,RENT,1300.0,DEBTCONSOLIDATION,14.27,0.02,2.0,700,No,1
25.0,female,Bachelor,33366.0,1,OTHER,8000.0,MEDICAL,15.05,0.24,2.0,579,No,1
24.0,male,High School,77492.0,1,RENT,1300.0,HOMEIMPROVEMENT,13.49,0.02,3.0,599,No,1
25.0,male,Associate,107530.0,0,RENT,1300.0,VENTURE,10.59,0.01,4.0,653,Yes,0
25.0,male,Bachelor,29628.0,5,RENT,1325.0,EDUCATION,13.49,0.04,2.0,700,No,1
24.0,male,Bachelor,32040.0,2,RENT,1325.0,MEDICAL,12.87,0.04,4.0,669,No,1
24.0,female,Bachelor,54187.0,0,RENT,1325.0,PERSONAL,10.0,0.02,4.0,583,No,1
26.0,female,Associate,33957.0,5,MORTGAGE,2750.0,DEBTCONSOLIDATION,9.63,0.08,2.0,552,Yes,0
25.0,male,Associate,62682.0,0,RENT,1325.0,VENTURE,14.79,0.02,3.0,669,Yes,0
21.0,female,High School,28729.0,0,RENT,1350.0,VENTURE,9.99,0.05,2.0,641,Yes,0
25.0,male,High School,51083.0,3,RENT,1350.0,DEBTCONSOLIDATION,5.42,0.03,2.0,591,Yes,0
22.0,female,Associate,84683.0,1,RENT,1350.0,DEBTCONSOLIDATION,12.68,0.02,3.0,583,Yes,0
24.0,female,Associate,12965.0,2,RENT,1400.0,VENTURE,10.83,0.11,4.0,655,No,0
22.0,male,Master,33824.0,0,MORTGAGE,3725.0,MEDICAL,12.69,0.11,2.0,660,No,0
23.0,female,Bachelor,18776.0,3,RENT,1400.0,DEBTCONSOLIDATION,15.62,0.07,3.0,558,No,1
23.0,male,Bachelor,33656.0,4,MORTGAGE,1925.0,VENTURE,11.01,0.06,3.0,631,Yes,0
24.0,female,Master,33571.0,0,MORTGAGE,8000.0,PERSONAL,7.29,0.24,3.0,620,Yes,0
24.0,female,High School,34170.0,1,MORTGAGE,5175.0,DEBTCONSOLIDATION,10.99,0.15,4.0,642,Yes,0
25.0,male,High School,34055.0,5,MORTGAGE,9000.0,EDUCATION,7.49,0.26,4.0,586,Yes,0
24.0,female,Master,36860.0,0,RENT,1400.0,MEDICAL,15.62,0.04,4.0,635,No,1
25.0,male,Associate,37436.0,0,RENT,1400.0,MEDICAL,13.11,0.04,2.0,552,Yes,0
23.0,female,Associate,34205.0,0,MORTGAGE,6300.0,EDUCATION,11.01,0.18,3.0,632,Yes,0
22.0,male,Bachelor,40329.0,0,RENT,1400.0,MEDICAL,14.27,0.03,4.0,682,Yes,0
26.0,female,High School,49154.0,2,RENT,1400.0,MEDICAL,7.74,0.03,3.0,686,Yes,0
26.0,male,High School,49040.0,4,RENT,1400.0,VENTURE,11.86,0.03,4.0,611,Yes,0
21.0,female,Bachelor,34395.0,0,OTHER,3500.0,MEDICAL,14.42,0.1,4.0,621,No,1
26.0,female,High School,43739.0,2,RENT,1400.0,DEBTCONSOLIDATION,11.49,0.03,4.0,650,No,1
26.0,male,High School,54804.0,3,RENT,1400.0,DEBTCONSOLIDATION,10.59,0.03,4.0,704,No,0
24.0,female,High School,34086.0,1,MORTGAGE,2000.0,PERSONAL,14.27,0.06,2.0,622,Yes,0
26.0,female,Associate,34101.0,6,OWN,2500.0,VENTURE,11.71,0.07,3.0,629,Yes,0
24.0,female,Bachelor,34132.0,6,OWN,7000.0,MEDICAL,7.9,0.21,4.0,525,No,0
23.0,male,Bachelor,51658.0,0,RENT,1400.0,EDUCATION,10.0,0.03,4.0,614,No,1
25.0,male,Bachelor,33944.0,0,MORTGAGE,11500.0,HOMEIMPROVEMENT,6.03,0.34,4.0,637,No,1
22.0,male,High School,33886.0,1,MORTGAGE,8400.0,DEBTCONSOLIDATION,7.51,0.25,3.0,559,Yes,0
24.0,male,Bachelor,34248.0,6,MORTGAGE,6000.0,MEDICAL,15.62,0.18,2.0,617,No,1
24.0,female,Associate,150943.0,2,RENT,1400.0,HOMEIMPROVEMENT,11.01,0.01,4.0,640,Yes,0
21.0,female,Associate,13049.0,0,RENT,1450.0,MEDICAL,7.51,0.11,4.0,661,Yes,0
24.0,female,Associate,27137.0,0,RENT,1450.0,MEDICAL,11.01,0.05,3.0,581,Yes,0
23.0,male,Master,37363.0,0,RENT,1450.0,PERSONAL,15.58,0.04,4.0,609,No,1
24.0,male,Bachelor,57398.0,0,RENT,1450.0,MEDICAL,10.74,0.03,4.0,666,Yes,0
23.0,male,Master,33889.0,3,MORTGAGE,9800.0,EDUCATION,7.29,0.29,4.0,624,Yes,0
26.0,female,High School,67663.0,6,RENT,1450.0,MEDICAL,14.27,0.02,3.0,578,Yes,0
22.0,female,Bachelor,122176.0,0,RENT,1475.0,EDUCATION,5.79,0.01,3.0,699,No,0
24.0,male,Associate,33599.0,0,RENT,1500.0,MEDICAL,16.29,0.04,4.0,681,No,1
22.0,female,High School,33874.0,0,RENT,1500.0,DEBTCONSOLIDATION,12.73,0.04,2.0,642,Yes,0
25.0,male,High School,34338.0,2,RENT,1500.0,MEDICAL,11.89,0.04,3.0,588,No,0
23.0,female,Bachelor,34520.0,3,RENT,1500.0,PERSONAL,14.17,0.04,4.0,666,Yes,0
24.0,male,Master,34292.0,6,OWN,10000.0,MEDICAL,11.01,0.29,2.0,645,Yes,0
22.0,male,Bachelor,35346.0,4,RENT,1500.0,EDUCATION,11.01,0.04,4.0,521,Yes,0
22.0,female,Associate,34079.0,0,OWN,9600.0,EDUCATION,8.59,0.28,3.0,661,No,0
23.0,male,Master,34197.0,1,MORTGAGE,1200.0,EDUCATION,13.92,0.04,3.0,655,Yes,0
24.0,male,Associate,35018.0,0,RENT,1500.0,EDUCATION,11.46,0.04,4.0,660,No,0
23.0,female,High School,35214.0,3,RENT,1500.0,MEDICAL,7.74,0.04,3.0,648,No,0
23.0,female,Master,36851.0,0,RENT,1500.0,DEBTCONSOLIDATION,7.51,0.04,3.0,640,Yes,0
21.0,female,Bachelor,37129.0,0,RENT,1500.0,DEBTCONSOLIDATION,7.29,0.04,3.0,679,Yes,0
25.0,male,Associate,34489.0,0,OWN,14125.0,VENTURE,6.99,0.41,4.0,684,Yes,0
24.0,male,Associate,37180.0,1,RENT,1500.0,DEBTCONSOLIDATION,14.22,0.04,4.0,526,Yes,0
25.0,male,Bachelor,36983.0,3,RENT,1500.0,EDUCATION,16.82,0.04,3.0,652,No,1
26.0,male,Master,36582.0,2,RENT,1500.0,HOMEIMPROVEMENT,14.61,0.04,3.0,588,No,1
21.0,male,Associate,36919.0,0,RENT,1500.0,DEBTCONSOLIDATION,13.92,0.04,2.0,622,Yes,0
23.0,male,Associate,38350.0,0,RENT,1500.0,DEBTCONSOLIDATION,8.94,0.04,3.0,538,Yes,0
26.0,male,Bachelor,34516.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.88,0.17,3.0,591,Yes,0
25.0,female,Bachelor,38570.0,2,RENT,1500.0,VENTURE,11.12,0.04,2.0,592,No,0
25.0,female,High School,38946.0,3,RENT,1500.0,VENTURE,10.99,0.04,4.0,690,No,0
25.0,female,Associate,39531.0,2,RENT,1500.0,DEBTCONSOLIDATION,7.49,0.04,4.0,671,No,0
23.0,male,Bachelor,34703.0,0,OWN,4800.0,PERSONAL,15.99,0.14,2.0,674,No,0
25.0,female,Associate,39573.0,2,RENT,1500.0,DEBTCONSOLIDATION,7.29,0.04,3.0,581,Yes,0
24.0,female,Master,39493.0,3,RENT,1500.0,EDUCATION,13.92,0.04,4.0,662,Yes,0
24.0,male,Master,39682.0,2,RENT,1500.0,MEDICAL,9.91,0.04,3.0,587,No,1
25.0,female,High School,40747.0,2,RENT,1500.0,VENTURE,11.48,0.04,4.0,563,Yes,0
22.0,female,Associate,34484.0,0,OWN,5000.0,MEDICAL,5.79,0.14,2.0,546,Yes,0
23.0,male,Bachelor,34684.0,0,OWN,4200.0,EDUCATION,14.72,0.12,4.0,632,Yes,0
23.0,male,Master,34814.0,0,OWN,9250.0,MEDICAL,10.75,0.27,2.0,668,Yes,0
22.0,female,Associate,34639.0,0,MORTGAGE,3250.0,MEDICAL,15.21,0.09,2.0,645,No,1
22.0,female,High School,34724.0,0,MORTGAGE,5500.0,MEDICAL,10.38,0.16,2.0,582,No,0
26.0,male,Bachelor,41697.0,2,RENT,1500.0,MEDICAL,19.41,0.04,4.0,671,Yes,0
23.0,female,Associate,41998.0,0,RENT,1500.0,EDUCATION,6.99,0.04,4.0,642,Yes,0
25.0,female,Bachelor,43079.0,1,RENT,1500.0,PERSONAL,10.99,0.03,4.0,656,No,0
21.0,female,High School,42773.0,0,RENT,1500.0,EDUCATION,5.79,0.04,2.0,659,No,0
25.0,male,Associate,43124.0,2,RENT,1500.0,MEDICAL,10.0,0.03,4.0,607,Yes,0
23.0,male,Bachelor,43048.0,0,RENT,1500.0,DEBTCONSOLIDATION,8.88,0.03,3.0,683,No,0
21.0,female,Associate,34812.0,0,MORTGAGE,10000.0,EDUCATION,9.63,0.29,4.0,638,No,0
24.0,female,High School,43068.0,3,RENT,1500.0,EDUCATION,11.01,0.03,3.0,604,Yes,0
23.0,male,High School,35802.0,3,RENT,1500.0,DEBTCONSOLIDATION,14.59,0.04,2.0,605,No,1
24.0,female,Bachelor,44321.0,0,RENT,1500.0,EDUCATION,15.23,0.03,2.0,711,No,0
24.0,male,Associate,44069.0,0,RENT,1500.0,PERSONAL,10.0,0.03,3.0,646,Yes,0
22.0,female,Associate,34363.0,0,OWN,12300.0,VENTURE,6.62,0.36,2.0,555,Yes,0
21.0,female,Associate,44041.0,0,RENT,1500.0,EDUCATION,10.37,0.03,4.0,656,Yes,0
24.0,female,Associate,38214.0,3,RENT,1500.0,HOMEIMPROVEMENT,15.99,0.04,2.0,617,No,1
22.0,female,High School,46625.0,0,RENT,1500.0,EDUCATION,13.22,0.03,2.0,605,Yes,0
25.0,female,High School,34378.0,2,MORTGAGE,9600.0,MEDICAL,6.03,0.28,3.0,673,No,0
23.0,female,Associate,34746.0,2,MORTGAGE,9500.0,DEBTCONSOLIDATION,15.62,0.27,2.0,630,No,1
23.0,male,Bachelor,34478.0,0,MORTGAGE,2500.0,MEDICAL,5.99,0.07,2.0,664,No,0
23.0,male,Bachelor,46777.0,0,RENT,1500.0,VENTURE,8.32,0.03,3.0,682,Yes,0
23.0,female,High School,34597.0,0,OWN,7000.0,VENTURE,9.99,0.2,4.0,570,Yes,0
24.0,female,Bachelor,47835.0,1,RENT,1500.0,MEDICAL,15.62,0.03,3.0,664,No,0
25.0,female,Bachelor,41906.0,1,RENT,1500.0,MEDICAL,16.82,0.04,4.0,559,No,1
23.0,male,Master,48980.0,3,RENT,1500.0,VENTURE,13.99,0.03,2.0,660,No,0
21.0,female,Bachelor,34715.0,0,MORTGAGE,1000.0,EDUCATION,12.99,0.03,4.0,645,No,0
22.0,female,Associate,34500.0,0,MORTGAGE,10000.0,PERSONAL,10.99,0.29,3.0,586,No,0
24.0,male,High School,41886.0,2,RENT,1500.0,DEBTCONSOLIDATION,8.94,0.04,2.0,685,No,1
21.0,male,Associate,49302.0,1,RENT,1500.0,EDUCATION,12.18,0.03,4.0,582,Yes,0
23.0,male,Master,48964.0,0,RENT,1500.0,VENTURE,11.78,0.03,2.0,676,No,0
22.0,male,Bachelor,42887.0,3,RENT,1500.0,DEBTCONSOLIDATION,12.23,0.03,4.0,622,No,1
26.0,male,Bachelor,34758.0,1,MORTGAGE,4500.0,PERSONAL,11.01,0.13,2.0,598,No,1
23.0,male,Associate,34728.0,1,MORTGAGE,8400.0,VENTURE,10.99,0.24,2.0,661,No,0
21.0,male,Associate,49970.0,0,RENT,1500.0,EDUCATION,11.01,0.03,3.0,666,No,0
21.0,male,Master,51309.0,0,RENT,1500.0,EDUCATION,5.79,0.03,3.0,696,Yes,0
22.0,female,High School,44339.0,0,RENT,1500.0,EDUCATION,13.16,0.03,4.0,613,No,1
23.0,male,High School,51728.0,0,RENT,1500.0,DEBTCONSOLIDATION,10.71,0.03,2.0,641,No,0
25.0,male,Bachelor,52486.0,6,RENT,1500.0,EDUCATION,7.49,0.03,3.0,650,No,0
23.0,male,Associate,34527.0,1,MORTGAGE,4000.0,EDUCATION,6.92,0.12,4.0,691,Yes,0
23.0,male,High School,54361.0,0,RENT,1500.0,EDUCATION,11.63,0.03,2.0,454,Yes,0
22.0,male,Master,34796.0,2,MORTGAGE,8500.0,EDUCATION,6.17,0.24,2.0,608,Yes,0
24.0,female,Master,47453.0,2,RENT,1500.0,EDUCATION,8.49,0.03,3.0,607,No,1
23.0,female,Bachelor,34286.0,0,MORTGAGE,5225.0,HOMEIMPROVEMENT,14.84,0.15,2.0,601,No,1
23.0,male,High School,54839.0,2,RENT,1500.0,EDUCATION,7.51,0.03,4.0,640,Yes,0
26.0,male,High School,55290.0,1,RENT,1500.0,VENTURE,10.25,0.03,3.0,600,No,0
25.0,male,Bachelor,58509.0,2,RENT,1500.0,MEDICAL,10.36,0.03,3.0,690,No,0
26.0,female,Bachelor,51385.0,4,RENT,1500.0,VENTURE,14.61,0.03,3.0,555,No,1
22.0,male,Bachelor,52099.0,1,RENT,1500.0,MEDICAL,17.19,0.03,4.0,694,No,1
24.0,male,High School,59430.0,0,RENT,1500.0,MEDICAL,14.35,0.03,2.0,617,No,0
24.0,female,High School,61224.0,2,RENT,1500.0,DEBTCONSOLIDATION,14.26,0.02,2.0,549,Yes,0
24.0,male,Master,61552.0,3,RENT,1500.0,DEBTCONSOLIDATION,11.01,0.02,4.0,696,No,0
25.0,male,High School,61540.0,3,RENT,1500.0,MEDICAL,11.89,0.02,3.0,683,Yes,0
24.0,male,Bachelor,63022.0,4,RENT,1500.0,HOMEIMPROVEMENT,12.61,0.02,2.0,592,Yes,0
26.0,male,Bachelor,63424.0,4,RENT,1500.0,VENTURE,13.85,0.02,4.0,591,No,0
25.0,male,Bachelor,34513.0,2,OWN,12200.0,VENTURE,12.53,0.35,4.0,636,No,0
22.0,male,Associate,35051.0,3,MORTGAGE,10750.0,DEBTCONSOLIDATION,11.14,0.31,2.0,584,Yes,0
21.0,male,Master,63326.0,0,RENT,1500.0,EDUCATION,11.99,0.02,3.0,711,Yes,0
24.0,male,High School,65740.0,0,RENT,1500.0,MEDICAL,14.17,0.02,2.0,591,Yes,0
25.0,female,Bachelor,34520.0,2,MORTGAGE,5000.0,EDUCATION,8.0,0.14,2.0,670,Yes,0
26.0,male,High School,34343.0,4,OWN,4000.0,PERSONAL,15.37,0.12,3.0,660,No,0
23.0,male,Associate,66198.0,1,RENT,1500.0,PERSONAL,9.62,0.02,3.0,614,Yes,0
25.0,male,Bachelor,34492.0,2,MORTGAGE,4000.0,MEDICAL,7.68,0.12,2.0,680,Yes,0
26.0,female,Associate,65987.0,5,RENT,1500.0,HOMEIMPROVEMENT,13.98,0.02,4.0,671,No,0
24.0,female,Bachelor,34450.0,4,OTHER,9000.0,EDUCATION,10.83,0.26,3.0,562,No,1
26.0,female,Bachelor,67403.0,4,RENT,1500.0,MEDICAL,12.84,0.02,4.0,650,Yes,0
25.0,female,High School,69479.0,3,RENT,1500.0,HOMEIMPROVEMENT,11.01,0.02,3.0,649,Yes,0
21.0,female,Bachelor,62124.0,0,RENT,1500.0,HOMEIMPROVEMENT,15.58,0.02,4.0,701,No,1
22.0,male,Associate,69537.0,0,RENT,1500.0,MEDICAL,11.36,0.02,3.0,654,Yes,0
24.0,female,Associate,70147.0,0,RENT,1500.0,DEBTCONSOLIDATION,10.75,0.02,4.0,600,Yes,0
22.0,female,High School,70625.0,0,RENT,1500.0,EDUCATION,5.42,0.02,2.0,539,Yes,0
22.0,female,Master,73002.0,1,RENT,1500.0,MEDICAL,13.57,0.02,2.0,643,Yes,0
25.0,female,Bachelor,76600.0,1,RENT,1500.0,DEBTCONSOLIDATION,12.42,0.02,4.0,690,No,0
25.0,male,Associate,76367.0,2,RENT,1500.0,VENTURE,7.49,0.02,4.0,649,No,0
22.0,male,High School,86400.0,0,RENT,1500.0,EDUCATION,6.99,0.02,3.0,569,Yes,0
24.0,female,Bachelor,84860.0,0,RENT,1500.0,PERSONAL,14.42,0.02,4.0,572,No,1
25.0,male,Associate,34665.0,4,OWN,1000.0,MEDICAL,9.63,0.03,4.0,633,Yes,0
23.0,female,Associate,34817.0,3,MORTGAGE,7000.0,PERSONAL,11.01,0.2,4.0,614,Yes,0
26.0,female,Bachelor,116279.0,3,RENT,1500.0,PERSONAL,11.01,0.01,2.0,641,Yes,0
23.0,male,High School,186938.0,2,RENT,1500.0,MEDICAL,11.01,0.01,3.0,539,Yes,0
23.0,female,Bachelor,12519.0,3,RENT,1600.0,DEBTCONSOLIDATION,10.36,0.13,2.0,635,No,1
24.0,male,High School,35392.0,1,MORTGAGE,6000.0,MEDICAL,9.99,0.17,3.0,604,Yes,0
21.0,female,High School,15315.0,0,RENT,1600.0,EDUCATION,10.59,0.1,2.0,638,No,1
24.0,female,Master,18313.0,1,RENT,1600.0,PERSONAL,18.25,0.09,3.0,646,No,1
24.0,male,Bachelor,18973.0,0,RENT,1600.0,MEDICAL,7.51,0.08,3.0,647,Yes,0
21.0,male,Associate,19418.0,0,RENT,1600.0,EDUCATION,12.69,0.08,2.0,630,No,0
22.0,male,Bachelor,27045.0,0,RENT,1600.0,PERSONAL,11.01,0.06,4.0,547,Yes,0
